"dataset","metodo","repeticion","fold","n_train","n_sinteticos","accuracy","f1_macro","loglik_holdout","loglik_media","prob_media_observada","l1_market_share","n_valid","precision_1","recall_1","f1_1","precision_2","recall_2","f1_2","precision_3","recall_3","f1_3","precision_4","recall_4","f1_4","beta_asc_cycling","se_asc_cycling","beta_asc_walking","se_asc_walking","beta_asc_hsr","se_asc_hsr","beta_asc_car","se_asc_car","beta_b_tc","se_b_tc","beta_b_tw","se_b_tw","beta_b_lsw","se_b_lsw","beta_b_lshw","se_b_lshw","beta_b_sdw","se_b_sdw","beta_b_swd","se_b_swd","beta_b_th","se_b_th","beta_b_lsh","se_b_lsh","beta_b_lshh","se_b_lshh","beta_b_sh","se_b_sh","beta_b_at","se_b_at","beta_b_sdh","se_b_sdh","beta_b_swdh","se_b_swdh","beta_b_ttc","se_b_ttc","beta_b_lsc","se_b_lsc","beta_b_lshc","se_b_lshc","beta_b_sdc","se_b_sdc","beta_b_swdc","se_b_swdc","beta_b_parking","se_b_parking","loglik_train","loglik_nula","rho2","convergio","vot"
"whalen","class_weights",1,2,1101,0,0.709090909090909,0.627457349883821,-171.761364531786,-0.624586780115587,0.615143207694433,0.247392390065173,275,0.3,1,0.461538461538462,0.884615384615385,0.809859154929577,0.845588235294118,0.524590163934426,0.477611940298507,0.5,0.722222222222222,0.684210526315789,0.702702702702703,0,NA,5.33538185718221,2.5353980531599,7.92596028102533,2.22783074753396,5.48522103155984,2.32632502139157,3.18878212482391,0.82154454321891,0.0229435572934273,0.0170311680672255,-0.729599906662954,1.19549530384151,-0.41453177969637,1.21041135270995,0.0280817758590809,0.0932588581334138,-0.0257662394882616,0.0404871865391358,-0.0186925972559905,0.00781158080585606,-1.94180600437477,0.866249724241571,-3.18721061838752,0.832900124042194,0.364194175153126,0.185659648111984,-0.0887526216076175,0.0157884738520464,0.200889837784175,0.0928301945993136,-0.11721831563583,0.0391771925978194,0.303628603680106,0.244573452159223,-1.64314901951437,0.897334427242532,-3.3167681913193,0.880390299662438,0.199551237530838,0.100143112622753,-0.109336812647487,0.0432063045269792,2.81024123727973,0.465198168831992,-597.988949334764,-993.685227335796,0.398210889238987,TRUE,NA
"whalen","class_weights",1,3,1101,0,0.723636363636364,0.640261639364939,-183.914229378598,-0.668779015922173,0.619647394225943,0.255835216739071,275,0.333333333333333,0.8,0.470588235294118,0.877862595419847,0.809859154929577,0.842490842490842,0.566037735849057,0.447761194029851,0.5,0.686567164179104,0.821428571428571,0.747967479674797,0,NA,4.87654306047255,2.26367167165815,6.47724664583839,2.08832839182534,3.64261132449324,2.16286948375965,3.21005600697209,0.866624168905063,0.0236079342398449,0.0166372141869316,-0.0934093259784985,1.24170788252805,-0.584635928479752,1.17917439611345,0.128899664757306,0.100031132979627,-0.0605255205876151,0.0420208647040596,-0.0201437687743379,0.00827130291368476,-0.711805585904992,0.96056633109987,-3.49094624278716,0.883673057745721,0.655553205392389,0.18990640157851,-0.0924010991908811,0.0148922390361247,0.39057862793346,0.100347116726689,-0.163619942732504,0.039912708405373,0.484740500105831,0.231921325624612,-0.890392566117926,0.989883712297849,-3.79424050556925,0.935695107853064,0.416023013775771,0.107731700948036,-0.161100760944137,0.0440627232830734,1.91994961490987,0.410627642932303,-589.203010594432,-992.61049555562,0.406410658327139,TRUE,NA
"whalen","class_weights",1,4,1101,0,0.741818181818182,0.652932146261826,-161.103608439118,-0.585831303414974,0.635109545058403,0.27684653738037,275,0.258064516129032,0.8,0.390243902439024,0.904,0.795774647887324,0.846441947565543,0.689655172413793,0.597014925373134,0.64,0.704918032786885,0.767857142857143,0.735042735042735,0,NA,9.81219176735281,3.78854521626812,10.7874264348647,3.55109601746739,8.18836214203137,3.64002013058203,3.76480688685825,1.21503059329598,0.010176003924223,0.0155726336611668,-2.87531850708069,1.00146685733314,-3.06840510958403,1.1131716267847,-0.0284179293719651,0.0855411040737948,-0.0280356225910367,0.0421803868598651,-0.012496011403709,0.00752137878642829,-2.6637103067627,1.00807579661742,-4.52224052982557,1.0713558996379,0.394724246993354,0.181592420807119,-0.0803733485385183,0.0157074053077537,0.125423653588424,0.087014045068764,-0.106728481940627,0.0406105684638373,0.4751422179515,0.229117181727482,-2.43680999785309,1.0198917847155,-5.01921466153659,1.11602336138489,0.13396673914863,0.0938667241938745,-0.0981097591913279,0.0439979205877162,2.54609761663813,0.485936110560887,-602.698397393479,-1001.58300522822,0.398254169402416,TRUE,NA
"whalen","class_weights",2,0,1100,0,0.713768115942029,0.62138615307929,-180.675234528127,-0.654620414956982,0.619831711382331,0.227261277639526,276,0.242424242424242,0.8,0.372093023255814,0.858208955223881,0.809859154929577,0.833333333333333,0.618181818181818,0.5,0.552845528455285,0.740740740740741,0.714285714285714,0.727272727272727,0,NA,8.37476938055431,3.35180826497098,9.29046743017476,3.10400221167283,6.40649736859575,3.19650697602871,3.5698557074226,1.14240742166767,0.005345194172901,0.0159766605269408,-2.86914351385869,0.952950148000333,-3.07902619593661,1.02089650284307,0.131276081072315,0.0962991650827536,-0.0701319582916418,0.0482936433187248,-0.0196262691846981,0.00809604287732711,-2.67459042866045,0.945727483063169,-4.72127276501562,0.966741241584974,0.391297052678374,0.186927079036898,-0.086419606182471,0.0140016088262448,0.303862526105973,0.101698957417253,-0.153650403245577,0.0467913665509665,0.361799978729995,0.246570911201238,-2.67098576466923,0.969240003438222,-5.12023505560062,1.01786053942659,0.334827623336873,0.10940184343642,-0.14641965464258,0.0505763344686986,2.79879178874124,0.472101133232991,-580.218446260646,-996.458713388314,0.417719531712762,TRUE,NA
"whalen","class_weights",2,1,1101,0,0.763636363636364,0.692451946801836,-150.408719112893,-0.546940796774155,0.645009926999533,0.21644885122585,275,0.4,0.888888888888889,0.551724137931035,0.86013986013986,0.86013986013986,0.86013986013986,0.627118644067797,0.552238805970149,0.587301587301587,0.792452830188679,0.75,0.770642201834862,0,NA,4.92474056854793,2.34510597548693,7.1475458412844,2.13442942426935,4.56003246855181,2.21898025920393,3.2241324814143,0.847139191508228,0.0243285179855082,0.0165379222664537,-0.389749247849735,1.10179712179429,-0.729498016246359,1.09683783226104,0.0927469151964617,0.0941869988073488,-0.0337304257122829,0.0387155383327271,-0.0189395091591299,0.0071974207464378,-1.09397089851134,0.920203385002403,-3.17631149921662,0.868710378174218,0.471609652401909,0.188363649869811,-0.0772528907599355,0.0145342006033418,0.248172507331103,0.0974827639182307,-0.119946013013565,0.0389501906347103,0.391130635706245,0.225707927211559,-1.15537662235477,0.949363742104337,-3.37925215098321,0.920320059374392,0.257208341579855,0.103705445538425,-0.110671406763089,0.0427695476535104,2.188549921695,0.397246194563869,-616.605786897568,-998.290312593999,0.382338204509514,TRUE,NA
"whalen","class_weights",2,2,1101,0,0.698181818181818,0.593452754094339,-180.277801005048,-0.655555640018355,0.625443200749372,0.253368009400168,275,0.260869565217391,0.666666666666667,0.375,0.871212121212121,0.809859154929577,0.839416058394161,0.557692307692308,0.432835820895522,0.487394957983193,0.617647058823529,0.736842105263158,0.672,0,NA,8.38105201557321,3.28811830646454,10.906688807344,2.57634497939493,8.63221425961975,2.65421080165569,4.64561481199786,0.719170542619128,0.0111146704309764,0.0154135284265243,-0.247103279386835,2.00398464960724,0.187657865338558,2.05777438150541,0.110312080615789,0.116286451725369,-0.0956904887187109,0.0429174925076916,-0.0142382993719372,0.00792696817288303,-1.39783847415128,1.42623600766935,-2.84394123892085,1.41986093258568,0.379040563467519,0.186453546700551,-0.0959423619427809,0.0165003349635811,0.268313323889153,0.111530024617859,-0.17303588007942,0.0416287373842805,0.35068271591615,0.225337742907526,-1.46586711164011,1.42919746643223,-3.27838097640767,1.44232669630921,0.258344790508143,0.116752141368104,-0.158609832798302,0.0448812324565106,3.16032866705917,0.631987565884279,-564.767102016614,-998.440100062645,0.434350541428395,TRUE,NA
"whalen","class_weights",2,3,1101,0,0.723636363636364,0.6481141448923,-167.381526917869,-0.608660097883161,0.631459221890806,0.234689879638687,275,0.294117647058824,1,0.454545454545455,0.8828125,0.795774647887324,0.837037037037037,0.6,0.537313432835821,0.566929133858268,0.754716981132076,0.714285714285714,0.733944954128441,0,NA,4.87510932866554,2.278290488446,7.63669125036514,2.07294235314734,5.36500504238434,2.16161828980473,3.12083535328823,0.776023100588504,0.0318689686928593,0.0157708089802547,-0.666613904340629,1.11617580877023,-0.306123543100947,1.0978945690006,-0.00557763003520128,0.0857248554211672,-0.00612915581470976,0.0388742507809925,-0.0183246986774318,0.00752622459471729,-1.70954977630054,0.881034377678753,-3.44042988643061,0.824700975924873,0.420796665136547,0.191227384009147,-0.0866386564101694,0.015519823332879,0.186000273645556,0.0885201627797877,-0.101757020942849,0.0391203808979519,0.216583431760723,0.219761554185903,-1.62594549607823,0.901768645999894,-3.79212910754706,0.856843269025417,0.200927305475191,0.0953257159804324,-0.0939428469469003,0.0424904417137209,2.38295846587424,0.402452366777134,-611.444465586353,-1004.96641329581,0.391577213430343,TRUE,NA
"whalen","class_weights",2,4,1101,0,0.734545454545455,0.660222149974515,-164.495813790474,-0.598166595601722,0.636065785482596,0.265390580398722,275,0.303030303030303,1,0.465116279069767,0.896825396825397,0.795774647887324,0.843283582089552,0.622950819672131,0.567164179104478,0.59375,0.745454545454545,0.732142857142857,0.738738738738739,0,NA,5.32250985033685,2.37076903642346,7.19397314170963,2.03693154969111,4.74342573002677,2.14495822523453,3.00458777596592,0.728574884956041,0.0303129590806847,0.0168309625124261,-1.13780217532403,1.18059531648682,-0.620887024630268,1.20014046746811,-0.0362294664692001,0.086193051192414,-0.00162291733979778,0.0360153060533409,-0.0187204129184735,0.00756812621178961,-1.70458165602679,0.876648710985574,-3.04238863994474,0.842042409311886,0.397485133691457,0.18855953964604,-0.0885506457141191,0.0157181062750041,0.195875934305967,0.0883243375579512,-0.106668341231593,0.0351414706999154,0.355750658952408,0.231964546968707,-1.48384753631454,0.896328505085641,-3.52149751871853,0.893838131344356,0.21628217778984,0.0951592163270544,-0.111203330569353,0.0389435498548374,2.14763101911302,0.416920141928983,-612.738743615609,-996.196477911209,0.384921792837113,TRUE,NA
"whalen","class_weights",3,0,1100,0,0.699275362318841,0.622147327957214,-184.674228177639,-0.669109522382749,0.602873485588911,0.274780761330416,276,0.238095238095238,1,0.384615384615385,0.884297520661157,0.753521126760563,0.813688212927757,0.631578947368421,0.529411764705882,0.576,0.714285714285714,0.714285714285714,0.714285714285714,0,NA,4.68437367483199,2.26416354007698,7.38984815548625,1.9857969568692,4.97050764143053,2.0927317655443,2.92930350759019,0.747470658126446,0.0321702813775409,0.0159548244885422,-0.978150742538263,1.18529495908115,-0.736138768121065,1.15697920783301,0.0511077257626871,0.0866132646090189,-0.0302096302232393,0.0372356504449991,-0.0190099966946575,0.00809223436134082,-1.72730168540809,1.00221748114265,-3.25449871294468,0.932855232092945,0.285771729730138,0.190516171628295,-0.0874802234436943,0.0164758389055658,0.185936548951771,0.0915119181537754,-0.111532016274649,0.038595070810187,0.222666701375102,0.243757082163575,-1.61124094527179,1.02902043260461,-3.74779614736585,0.980348633711821,0.201073344874694,0.097374836835263,-0.101411280878613,0.0415351229617923,3.21340204761126,0.576375652780663,-600.809511686143,-990.327375666564,0.39332232305327,TRUE,NA
"whalen","class_weights",3,1,1101,0,0.741818181818182,0.647859369013778,-158.294956822463,-0.575618024808955,0.647530574966265,0.219275053018776,275,0.291666666666667,0.777777777777778,0.424242424242424,0.881481481481482,0.832167832167832,0.856115107913669,0.631578947368421,0.537313432835821,0.580645161290323,0.711864406779661,0.75,0.730434782608696,0,NA,9.47248111469296,3.98842513835522,10.7653312045674,3.72980162393336,8.45347001316116,3.83268552769066,3.79024407658093,1.25443592545477,0.00858748273494691,0.0172671966511835,-2.52499269982384,1.0252626602854,-2.57805791011191,1.05778629148642,-0.0160212852141759,0.0889650257849753,-0.0329821379252424,0.048704739317978,-0.0191549563640906,0.00713141247703283,-3.0013525901567,1.03877548230889,-4.6040937135537,0.998180121926328,0.525153212918177,0.183998982908738,-0.0851534702691058,0.0159817753673491,0.188778020813846,0.0890820534836786,-0.132718415577265,0.0451143278951888,0.189977878044364,0.204805068311879,-3.18107900744971,1.05867673639288,-5.05226636930673,1.04454735729006,0.220398843010909,0.0957349362243942,-0.123407743540921,0.0480740441625349,2.33866910510856,0.430877738949246,-598.153629512382,-1001.94760323213,0.403009071948642,TRUE,NA
"whalen","class_weights",3,2,1101,0,0.712727272727273,0.632406394750386,-164.906554698557,-0.599660198903843,0.633355153652065,0.247229480331518,275,0.304347826086957,0.777777777777778,0.4375,0.880952380952381,0.78169014084507,0.828358208955224,0.522388059701492,0.522388059701492,0.522388059701492,0.728813559322034,0.754385964912281,0.741379310344828,0,NA,5.01338450504704,2.27188566446789,6.9097449750123,2.0546233876416,4.17729999860134,2.14514007009038,3.20338453401913,0.800021762414776,0.0223193522450173,0.0164642623740484,-0.358832454730766,1.14682519451523,-0.63587464321593,1.1432525970753,0.0792655350841406,0.0922730044233254,-0.032914849971895,0.037843268638181,-0.0206767956105958,0.00770688207663566,-0.581709336649483,0.8500845091829,-3.17512035877672,0.848265129064625,0.49949865619951,0.19171088339138,-0.0854684716299198,0.0141364084830987,0.286463202674099,0.0894717773847751,-0.130626602882603,0.0350499531624216,0.389939126416411,0.226156317757225,-0.445204600058963,0.872867250152637,-3.47841555690536,0.890136143952436,0.302390963187154,0.09753810788033,-0.123453150038025,0.039549515495444,2.29480884158813,0.4124958202199,-601.419670327782,-1000.45918965802,0.398856368610739,TRUE,NA
"whalen","class_weights",3,3,1101,0,0.716363636363636,0.624363694694593,-162.421486054077,-0.590623585651189,0.630066036821836,0.244864469011337,275,0.321428571428571,0.9,0.473684210526316,0.875,0.838028169014085,0.856115107913669,0.590909090909091,0.388059701492537,0.468468468468468,0.641791044776119,0.767857142857143,0.699186991869919,0,NA,5.07647130794646,2.40285250089318,7.31457601294367,2.15766153026043,5.14564882946885,2.24539895644016,3.21159044134127,0.865670118149477,0.0238206267558343,0.0161595584599431,-1.20610270986738,1.10355488024585,-0.713245255419683,1.11567652780565,0.11750005607283,0.0917378654497892,-0.0518995409368402,0.0412535219936957,-0.0207607234878253,0.00777170832125427,-1.71628320401887,0.900086432799775,-3.26632738843415,0.857433979712439,0.461978096904294,0.186207970731526,-0.090228177042733,0.0159045315792715,0.263461510144786,0.0951091200301873,-0.126006707177913,0.0412486610087171,0.392838203923191,0.224877299938079,-1.41671226275524,0.918721505195799,-3.36180847863249,0.903153393670188,0.228930386270089,0.100881764191329,-0.11963731049833,0.0447754837893703,2.13536190031297,0.406148983751856,-611.176295039509,-1002.8534513327,0.390562704623183,TRUE,NA
"whalen","class_weights",3,4,1101,0,0.756363636363636,0.663827419465506,-166.658139580623,-0.606029598474992,0.647302773171911,0.197933346244385,275,0.307692307692308,0.8,0.444444444444444,0.884892086330935,0.866197183098592,0.875444839857651,0.629032258064516,0.582089552238806,0.604651162790698,0.791666666666667,0.678571428571429,0.730769230769231,0,NA,7.75695758667999,3.08273760399496,9.72397142396487,2.44197821982685,6.98259017696018,2.51407417189179,4.23571337599342,0.642406098347089,0.0202263024761098,0.0171119053287468,-0.961813588732733,1.59840187153542,-0.5555886831812,1.69309085620044,0.0638740942616297,0.114014813999436,-0.0566014450076658,0.0377940120570603,-0.0113072093024928,0.00768610635879247,-1.90286231525449,1.12523044211628,-3.31442087141867,1.15466793630009,0.354711383068987,0.187370069429535,-0.0859504614947743,0.0143504138730661,0.27680566635539,0.11168310906821,-0.15143220553681,0.036913816703231,0.473689963070725,0.258893865258999,-2.10953845503186,1.13297201218356,-3.85270474758755,1.17865909694055,0.310970840994973,0.117948169015669,-0.15158311925825,0.0413998850584622,2.6266997624858,0.476362618174975,-576.375994249991,-998.738754938026,0.422896136351736,TRUE,NA
"whalen","class_weights",4,0,1100,0,0.710144927536232,0.623428862825089,-160.721531777167,-0.582324390496982,0.627700142759196,0.305640471765835,276,0.296296296296296,0.8,0.432432432432432,0.910569105691057,0.788732394366197,0.845283018867925,0.578947368421053,0.485294117647059,0.528,0.623188405797101,0.767857142857143,0.688,0,NA,5.41211861523655,2.50380632666582,7.60750523201246,2.23215459948491,4.65458642943518,2.33671649528128,3.35324078973403,0.907993307819808,0.0170257723104469,0.0151119449561325,-0.694066447899705,1.14785613772421,-0.844920607890268,1.17760560154243,0.0936197858297244,0.0981490345243842,-0.038422795160703,0.0420544796334892,-0.0150720191166582,0.00770908135586224,-1.13366428892225,0.875639544402591,-3.25816257235196,0.856100453142036,0.456682750899132,0.186306867525141,-0.0862698100092614,0.014952359875132,0.224036970900282,0.102295309256468,-0.110029151383802,0.0419279774197179,0.472825987937081,0.22839968909674,-1.21216161556565,0.896234345907493,-3.59798195001991,0.897326656261409,0.27679134127219,0.108830411897489,-0.113169588850977,0.0455487373653734,2.55951805527513,0.479604190331601,-611.157399687461,-999.762057581659,0.388697145432985,TRUE,NA
"whalen","class_weights",4,1,1101,0,0.698181818181818,0.597605892629377,-230.654795486193,-0.838744710858882,0.624950039279543,0.272819982054121,275,0.193548387096774,0.666666666666667,0.3,0.908333333333333,0.762237762237762,0.828897338403042,0.550724637681159,0.567164179104478,0.558823529411765,0.709090909090909,0.696428571428571,0.702702702702703,0,NA,263.50847187672,NA,264.509928683169,NA,261.603464474791,NA,4.95840609255619,NA,0.000727749492101416,NA,-253.543271746891,NA,-253.887850229289,NA,0.0124248726336641,NA,-0.0749007945075927,NA,-0.0229962546862541,NA,-253.585960455202,NA,-255.779058257891,NA,0.523438929035914,NA,-0.0772822346624726,NA,0.196391451930032,NA,-0.160957614146372,NA,0.462827165080346,NA,-253.527559715044,NA,-255.912421922885,NA,0.203060044453139,NA,-0.1504138933257,NA,2.39712896441159,NA,-559.800326615427,-995.799572470818,0.437838354131416,FALSE,NA
"whalen","class_weights",4,2,1101,0,0.741818181818182,0.660754175227859,-175.817798985783,-0.639337450857393,0.634833996183076,0.172675840041549,275,0.321428571428571,1,0.486486486486487,0.846153846153846,0.852112676056338,0.849122807017544,0.641509433962264,0.507462686567164,0.566666666666667,0.784313725490196,0.701754385964912,0.740740740740741,0,NA,4.90606321154815,2.24376850326062,7.00911626030219,1.9558151216403,5.11233527779079,2.05290843721041,2.95212718238396,0.714097323090789,0.0317616735891705,0.0169759785783423,-0.938302812052848,1.14620585289071,-0.576272774622359,1.12791184735894,0.0119621163786557,0.08535031440346,-0.015612320090059,0.0372166843308131,-0.0209294386858952,0.00747752163584424,-1.69852361713973,0.874206170146706,-3.62008311783482,0.796741747254198,0.279055750087446,0.190721508693857,-0.0885108372302742,0.0153369245974947,0.213166114471559,0.0900248328170477,-0.0952335086199196,0.039231621211965,0.0707034081809786,0.211827664599362,-1.70344822359759,0.887323877230751,-4.25797974579876,0.839789814613034,0.235075516112349,0.0965424605715883,-0.0978713315284258,0.0423698319264697,2.86396071764295,0.463616220444561,-598.368884960031,-1003.99041468575,0.404009364823151,TRUE,NA
"whalen","class_weights",4,3,1101,0,0.676363636363636,0.602250564559067,-172.710856984901,-0.628039479945094,0.616937546475304,0.206331588126927,275,0.333333333333333,1,0.5,0.848484848484849,0.788732394366197,0.817518248175182,0.462962962962963,0.373134328358209,0.413223140495868,0.661016949152542,0.696428571428571,0.678260869565217,0,NA,5.05955787989642,2.45831832248071,7.35137309214594,2.24536276800145,4.93319412550748,2.34641499222883,3.23304791456319,0.886263554635611,0.0268118405238389,0.017301759102394,-0.942996012388946,1.10732265563854,-0.464725709428594,1.08947407917566,0.0655319009320639,0.0899156564906594,-0.0335911684713178,0.0400422820278446,-0.0180478558654414,0.00780394555506435,-1.63689812453885,0.894368793986124,-2.92333971339117,0.842267088074199,0.429552735381436,0.190100275715662,-0.0936604572068025,0.0164431097075207,0.261441287409682,0.0892806553599054,-0.13939264984178,0.0385234606168155,0.26339661885287,0.217796410486248,-1.47748664621515,0.934706597231118,-3.28929467933834,0.904297070375037,0.262482035613083,0.0967727977013251,-0.123064786397267,0.042445896797614,2.30600011742307,0.418965122339722,-600.216881690022,-996.217561049492,0.397504214784462,TRUE,NA
"whalen","class_weights",4,4,1101,0,0.76,0.68549430641822,-156.169300431389,-0.567888365205053,0.643788133794034,0.226381378026607,275,0.346153846153846,0.9,0.5,0.880597014925373,0.830985915492958,0.855072463768116,0.661016949152542,0.582089552238806,0.619047619047619,0.767857142857143,0.767857142857143,0.767857142857143,0,NA,5.08622128159875,2.37528813101654,7.19448251641705,2.16362579999091,4.86557859794581,2.26095231740363,3.13483806158591,0.837381106488733,0.0265985183920682,0.0150553600692698,-0.63123748228057,1.11928872855401,-0.343163413199894,1.12985418475825,0.0227416805442128,0.097140978634223,-0.020051526104045,0.0420921138877509,-0.0139052503442472,0.00739289189062318,-1.27987223191762,0.934996536857993,-2.57187557818823,0.918673357216954,0.396564699378048,0.18702240567253,-0.086127783113448,0.0146659397631442,0.205668913157202,0.0964661677916538,-0.119923806751275,0.0406277009805825,0.421975477659387,0.247417082104153,-1.20295502601101,0.956003213053661,-2.90294167531257,0.956608036829898,0.193052640968381,0.102211916016201,-0.109969512094712,0.0438029480738086,2.26192421499581,0.420287899536351,-610.744196548452,-998.495785854351,0.388335729403328,TRUE,NA
"whalen","class_weights",5,0,1100,0,0.706521739130435,0.61846501676747,-163.786610713741,-0.593429748962831,0.625442849368464,0.282739632102554,276,0.236842105263158,0.9,0.375,0.895161290322581,0.78169014084507,0.834586466165414,0.62962962962963,0.5,0.557377049180328,0.683333333333333,0.732142857142857,0.706896551724138,0,NA,4.2807283905476,2.09028202537187,6.49537552934461,1.85933812122793,4.35264638455554,1.96477029975933,2.84021415446962,0.702194178159646,0.021043804347767,0.0155733864806908,-0.7471694866619,1.06680016442594,-0.368446599220322,1.04348947994217,0.10844244766055,0.0963140011546669,-0.0555410180435898,0.0402962764510338,-0.0177392701578106,0.00765366982013355,-1.31027724122723,0.854068736717318,-2.94127220399824,0.798936797094122,0.393465280884797,0.186980657918679,-0.0867658013676244,0.0152095595253974,0.27548639660229,0.0970921761037254,-0.139899031112755,0.0390863783466018,0.319724193072959,0.241055069467024,-1.21054163071973,0.868609070745062,-3.40480873021946,0.842975521127565,0.27522739170676,0.103659157029159,-0.140064125023647,0.0432673163305712,2.50482484610594,0.456964642940484,-612.495461892499,-996.215871775791,0.385177972721209,TRUE,NA
"whalen","class_weights",5,1,1101,0,0.727272727272727,0.630183520919139,-161.847463242009,-0.588536229970941,0.626326360218427,0.212552860434863,275,0.275862068965517,0.888888888888889,0.421052631578947,0.870503597122302,0.846153846153846,0.858156028368794,0.568627450980392,0.432835820895522,0.491525423728814,0.75,0.75,0.75,0,NA,5.30986658764466,2.51228329502065,7.83532927288778,2.21054340852952,5.04823005922304,2.31276602582764,3.26443182852089,0.858714570113055,0.0212366684497956,0.0166669849483577,-0.755286691395925,1.32195295677337,-0.549488271677134,1.32893378424164,0.061302881165606,0.0835240123157442,-0.0328850750825857,0.0380599570968452,-0.0169980620282853,0.00769854390675569,-1.70177020830744,1.04222579205249,-3.35528415627349,1.00852811806535,0.462829910217499,0.185780683822093,-0.0808380037390293,0.0148765543180722,0.187746093551007,0.0877312486664894,-0.104652468657339,0.0383259916133755,0.411014769983172,0.245781836189574,-1.49273762485282,1.06459216964855,-3.45836683888158,1.05001776282609,0.223306667976903,0.0945575708763274,-0.106685039473512,0.0417249576493264,2.39215234607648,0.424302906504206,-606.381939016912,-998.063737668489,0.392441668671941,TRUE,NA
"whalen","class_weights",5,2,1101,0,0.749090909090909,0.669407348690303,-159.984037676296,-0.581760137004714,0.648065196750058,0.239484791354768,275,0.388888888888889,0.777777777777778,0.518518518518518,0.901515151515151,0.838028169014085,0.868613138686131,0.603174603174603,0.567164179104478,0.584615384615385,0.67741935483871,0.736842105263158,0.705882352941176,0,NA,9.61227550701606,3.74865878193261,10.8230301523584,3.49751951397345,8.31714754669704,3.58433743590091,3.83430451789612,1.19951425339439,0.0159063884667592,0.0161128960358177,-2.49845676151644,0.947715946451808,-3.08601045476643,1.09571334146467,-0.0349058547760883,0.0851792410140232,-0.0126549888231285,0.0416546230349446,-0.0155834585773406,0.00743437050423342,-2.47508927351929,0.94025199387464,-4.81331811002999,1.03904229965075,0.527941658400694,0.186986245510181,-0.0911073828889957,0.0165163917341921,0.151751792009429,0.0885768075146862,-0.103706836009183,0.0404059957968372,0.439943572050519,0.23166530729253,-2.58057590219162,0.963334138068882,-5.25727251307491,1.08478270920486,0.143177169304437,0.0964537407626495,-0.0887211153067766,0.0443983603029404,2.37096093051226,0.442855897271474,-594.435817249612,-1000.86489587361,0.406077863555445,TRUE,NA
"whalen","class_weights",5,3,1101,0,0.716363636363636,0.623361880637422,-175.94883344373,-0.639813939795383,0.637996137834571,0.205570062141661,275,0.25,0.8,0.380952380952381,0.864661654135338,0.809859154929577,0.836363636363637,0.576923076923077,0.447761194029851,0.504201680672269,0.758620689655172,0.785714285714286,0.771929824561403,0,NA,8.14195837139156,NA,9.81248056751351,NA,7.55329077961168,NA,4.53197704210699,NA,0.0133727147753751,NA,-0.92898604843295,NA,-0.717225519722868,NA,0.128684775379884,NA,-0.0791701465732186,NA,-0.0164717801970021,NA,-1.76648853440512,NA,-3.37150559756229,NA,0.271407943073698,NA,-0.0811429629244671,NA,0.336059293934641,NA,-0.167749872079981,NA,0.287720735025151,NA,-1.79032049769678,NA,-3.99305646933537,NA,0.350189532802135,NA,-0.161317574088238,NA,2.76961594425172,NA,-569.611080463083,-1001.37509849493,0.431171115280167,FALSE,NA
"whalen","class_weights",5,4,1101,0,0.716363636363636,0.651087610178175,-172.491171970643,-0.627240625347794,0.623485027119057,0.255538099475006,275,0.357142857142857,1,0.526315789473684,0.875,0.788732394366197,0.82962962962963,0.580645161290323,0.537313432835821,0.558139534883721,0.684210526315789,0.696428571428571,0.690265486725664,0,NA,4.65249716192339,2.20319835113633,6.940980457308,1.9918556097664,4.12702275331395,2.10710762021088,2.93735830747479,0.754074552729046,0.032125032823497,0.0149863925298676,-1.05474951171533,1.05579919261759,-0.589341626448763,1.0304714095393,0.0364330442113323,0.0892403741789753,-0.0220770546622102,0.0380222857373571,-0.0225597468202164,0.00780166971778324,-1.62394442670813,0.885588659526571,-3.10040299865748,0.784034758291275,0.412171425257411,0.195691415849859,-0.0932930367305019,0.0141367243142028,0.255771702535813,0.0918587320647186,-0.133174385519316,0.0380482905882187,0.248516648017395,0.201795518279016,-1.59782042960235,0.924818614011449,-3.31315872062324,0.836993683745667,0.277334006943458,0.0999234950334883,-0.117166967613906,0.0419440427731612,2.44657608877558,0.40878033618351,-607.137073796924,-997.795973521185,0.391521824191813,TRUE,NA
