"dataset","metodo","covariable","alternativa","prob_base","prob_perturbada","cambio_abs","elasticidad"
"lc_centro","SMOTE","TCAM4","5",0.241035103712237,0.241175988210037,0.000140884497799615,0.0584497841309504
"lc_centro","SMOTE","CTOT5_w","1",0.276104074400141,0.276106091620075,2.01721993448034e-06,0.00073060129187261
"lc_centro","SMOTE","CTOT5_w","2",0.173901072242228,0.17390328388871,2.21164648253613e-06,0.00127178427022895
"lc_centro","SMOTE","CTOT5_w","4",0.308959749645395,0.308960907918847,1.15827345265052e-06,0.000374894611346595
"lc_centro","SMOTE","CTOT5_w","5",0.241035103712237,0.241029716572367,-5.38713986969475e-06,-0.00223500219956602
"lc_centro","SMOTE","TVIA5","1",0.276104074400141,0.277896413740091,0.00179233933995054,0.649153528010969
"lc_centro","SMOTE","TVIA5","2",0.173901072242228,0.175879369273005,0.00197829703077768,1.13759909888428
"lc_centro","SMOTE","TVIA5","4",0.308959749645395,0.309981086324988,0.00102133667959298,0.33057273019065
"lc_centro","SMOTE","TVIA5","5",0.241035103712237,0.236243130661916,-0.00479197305032117,-1.9880809792926
"lc_centro","SMOTE","TCAM5","1",0.276104074400141,0.27649793025592,0.000393855855778835,0.142647607296097
"lc_centro","SMOTE","TCAM5","2",0.173901072242228,0.174333518874329,0.000432446632101319,0.248673930830606
"lc_centro","SMOTE","TCAM5","4",0.308959749645395,0.309185523142495,0.000225773497100346,0.0730753754686411
"lc_centro","SMOTE","TCAM5","5",0.241035103712237,0.239983027727257,-0.0010520759849805,-0.436482474451744
"lc_centro","SMOTE","TESP5","1",0.276104074400141,0.276082189730321,-2.18846698198938e-05,-0.00792623936008191
"lc_centro","SMOTE","TESP5","2",0.173901072242228,0.173877080381688,-2.39918605393075e-05,-0.0137962694708915
"lc_centro","SMOTE","TESP5","4",0.308959749645395,0.308947182348752,-1.25672966422297e-05,-0.00406761613985435
"lc_centro","SMOTE","TESP5","5",0.241035103712237,0.241093547539238,5.84438270013754e-05,0.024247018837202
"lc_centro","CVAE","CTOT1_w","1",0.266524064799609,0.266690150337179,0.000166085537570082,0.0623154001853291
"lc_centro","CVAE","CTOT1_w","2",0.203859633291487,0.203787016148146,-7.26171433409195e-05,-0.0356211488112943
"lc_centro","CVAE","CTOT1_w","4",0.295632174303642,0.295601253009236,-3.09212944063497e-05,-0.0104593806405492
"lc_centro","CVAE","CTOT1_w","5",0.233984127605262,0.233921580505439,-6.25470998228406e-05,-0.0267313430457811
"lc_centro","CVAE","TVIA1","1",0.266524064799609,0.266815231023936,0.000291166224327344,0.109245754054615
"lc_centro","CVAE","TVIA1","2",0.203859633291487,0.203732333264704,-0.000127300026783794,-0.0624449405350274
"lc_centro","CVAE","TVIA1","4",0.295632174303642,0.295577952285851,-5.4222017790817e-05,-0.018341040828366
"lc_centro","CVAE","TVIA1","5",0.233984127605262,0.233874483425509,-0.00010964417975276,-0.0468596655999391
"lc_centro","CVAE","TCAM1","1",0.266524064799609,0.266096058591469,-0.000428006208140042,-0.160588203718807
"lc_centro","CVAE","TCAM1","2",0.203859633291487,0.204046809854892,0.00018717656340439,0.0918163936539396
"lc_centro","CVAE","TCAM1","4",0.295632174303642,0.295711764397791,7.9590094148374e-05,0.0269220000616805
"lc_centro","CVAE","TCAM1","5",0.233984127605262,0.234145367155849,0.000161239550587305,0.068910465097582
"lc_centro","CVAE","AUTLIC","1",0.266524064799609,0.268372928496361,0.00184886369675219,0.693694844457026
"lc_centro","CVAE","AUTLIC","2",0.203859633291487,0.203051758447311,-0.000807874844175854,-0.396289756403476
"lc_centro","CVAE","AUTLIC","4",0.295632174303642,0.295286796053877,-0.000345378249765715,-0.116827016741073
"lc_centro","CVAE","AUTLIC","5",0.233984127605262,0.233288517002451,-0.000695610602810648,-0.297289653759833
"lc_centro","CVAE","CTOT2_w","1",0.266524064799609,0.266507225161403,-1.68396382057567e-05,-0.00631824305186773
"lc_centro","CVAE","CTOT2_w","2",0.203859633291487,0.20389878371455,3.91504230624617e-05,0.0192045980022356
"lc_centro","CVAE","CTOT2_w","4",0.295632174303642,0.295626918475675,-5.25582796734314e-06,-0.00177782678077012
"lc_centro","CVAE","CTOT2_w","5",0.233984127605262,0.233967072648372,-1.70549568893619e-05,-0.0072889375291875
"lc_centro","CVAE","TVIA2","1",0.266524064799609,0.266386952233884,-0.000137112565725073,-0.0514447225724864
"lc_centro","CVAE","TVIA2","2",0.203859633291487,0.204178370967225,0.000318737675737313,0.156351539827195
