"dataset","metodo","repeticion","fold","n_train","n_sinteticos","accuracy","f1_macro","loglik_holdout","loglik_media","prob_media_observada","l1_market_share","n_valid","precision_1","recall_1","f1_1","precision_2","recall_2","f1_2","precision_3","recall_3","f1_3","beta_asc_train","se_asc_train","beta_asc_sm","se_asc_sm","beta_asc_car","se_asc_car","beta_b_time","se_b_time","beta_b_cost","se_b_cost","loglik_train","loglik_nula","rho2","convergio","vot"
"swissmetro","CVAE_conf90",2,4,14919,6351,0.389355742296919,0.338051080686501,-2384.39554073303,-1.11316318428246,0.351216437456327,0.525854337391472,2142,0.123222748815166,0.183745583038869,0.147517730496454,0.623678646934461,0.237329042638777,0.343822843822844,0.390537289494787,0.790584415584416,0.522812667740204,0.738713921629025,0.0439394897080153,0,NA,0.726560798303519,0.0365197861938984,-0.00710149986966575,0.000432191709964083,0.000786975433414051,2.39103517492691e-05,-15596.8675601425,-16390.1967346395,0.0484026633323055,TRUE,NA
"swissmetro","CVAE_conf90",3,0,14916,6348,0.396825396825397,0.339914098726793,-2397.42095311044,-1.11924414244185,0.349781248677923,0.534669311434925,2142,0.116751269035533,0.163120567375887,0.136094674556213,0.616016427104723,0.241157556270096,0.346620450606586,0.399682791435369,0.818181818181818,0.537027171017581,0.775897330046661,0.046748713086551,0,NA,0.760823784546484,0.037919538726321,-0.00758339949376031,0.000474503295834361,0.000822203836829185,2.52806299915702e-05,-15529.4517744829,-16386.9008977735,0.0523252766730986,TRUE,NA
"swissmetro","CVAE_conf90",3,1,14919,6351,0.393090569561158,0.33264356477011,-2383.8156087075,-1.11289244103992,0.349041794561604,0.525530266622067,2142,0.109333333333333,0.144876325088339,0.124620060790274,0.617336152219873,0.234915526950925,0.34032634032634,0.393353941267388,0.826298701298701,0.532984293193717,0.688883422688314,0.045411993747101,0,NA,0.706115110635931,0.0366325075617554,-0.00631859902921825,0.000450031259483075,0.000790887346591546,2.3962467394962e-05,-15612.4083888693,-16390.1967346395,0.0474544850414417,TRUE,NA
"swissmetro","CVAE_conf90",3,2,14919,6351,0.394957983193277,0.334547798707755,-2369.47781660283,-1.10619879393223,0.350839655303442,0.523782038228491,2142,0.120111731843575,0.151943462897526,0.134165366614665,0.61587982832618,0.230893000804505,0.335868929198362,0.391502276176024,0.837662337662338,0.533609100310238,0.644923892415169,0.0450609098284632,0,NA,0.679737846462897,0.0363728459917922,-0.00583032337060304,0.00045124515074716,0.000804635735179981,2.54869007489343e-05,-15649.3627481301,-16390.1967346395,0.0451998227052235,TRUE,NA
"swissmetro","CVAE_conf90",3,3,14919,6351,0.400560224089636,0.350057099733686,-2393.2552659052,-1.1172993771733,0.352534595450329,0.517972841668822,2142,0.112582781456954,0.180212014134276,0.138586956521739,0.623869801084991,0.277554304102977,0.384187082405345,0.40669014084507,0.75,0.527397260273973,0.82171732947156,0.0470226129413836,0,NA,0.768448011175957,0.0373550911983142,-0.00815757762746065,0.00047642861101441,0.000835325564865501,2.54541776873554e-05,-15496.7488215651,-16390.1967346395,0.054511115854162,TRUE,NA
"swissmetro","CVAE_conf90",3,4,14919,6351,0.368347338935574,0.314852710852849,-2427.72269878443,-1.13339061567901,0.345828868780115,0.534122763120272,2142,0.0964705882352941,0.144876325088339,0.115819209039548,0.597849462365591,0.223652453740949,0.325526932084309,0.375399361022364,0.762987012987013,0.50321199143469,0.766628476603448,0.0451664163215015,0,NA,0.746586473209162,0.0370713065986343,-0.00730905236089201,0.000444303303879406,0.000798749985309886,2.36038462106851e-05,-15560.6261832158,-16390.1967346395,0.0506138251330761,TRUE,NA
"swissmetro","CVAE_conf90",4,0,14916,6348,0.3828197945845,0.332985446004398,-2428.96188722012,-1.1339691350234,0.348172617756489,0.524093736702439,2142,0.106753812636166,0.173758865248227,0.13225371120108,0.610204081632653,0.240353697749196,0.344867358708189,0.395641240569992,0.766233766233766,0.521835268103925,0.797745093341724,0.0455267024272128,0,NA,0.765331748951784,0.036998432408411,-0.00766276643317587,0.000449986158175367,0.000900313714914721,2.7644848692823e-05,-15473.7565576502,-16386.9008977735,0.0557240411606669,TRUE,NA
"swissmetro","CVAE_conf90",4,1,14919,6351,0.368347338935574,0.298825614485702,-2389.84627032228,-1.11570787596745,0.346111549448456,0.53993511427956,2142,0.116040955631399,0.120141342756184,0.118055555555556,0.584745762711864,0.166532582461786,0.2592360676268,0.366555183946488,0.88961038961039,0.519185220274751,0.589686008120035,0.0429453262498009,0,NA,0.666771209611906,0.0354445803258669,-0.00508044533830092,0.000421205414933172,0.00077916792646443,2.35363933111566e-05,-15663.4963916921,-16390.1967346395,0.0443374997086898,TRUE,NA
"swissmetro","CVAE_conf90",4,2,14919,6351,0.395891690009337,0.332260969064018,-2369.99668044079,-1.10644102728328,0.352146991687004,0.5165966334338,2142,0.0885416666666667,0.120141342756184,0.101949025487256,0.629191321499014,0.256637168141593,0.364571428571429,0.39568345323741,0.803571428571429,0.530262453133369,0.673956794865257,0.044922014595758,0,NA,0.681290569286562,0.0362399380383536,-0.00629342094991464,0.000444143833193446,0.000765217014974971,2.36334191895613e-05,-15663.1781609649,-16390.1967346395,0.0443569156273812,TRUE,NA
"swissmetro","CVAE_conf90",4,3,14919,6351,0.366946778711485,0.297337549258763,-2370.86375547541,-1.10684582421821,0.345049332130563,0.531884920892087,2142,0.118466898954704,0.120141342756184,0.119298245614035,0.576704545454545,0.16331456154465,0.254545454545455,0.365269461077844,0.891233766233766,0.5181689476168,0.517445982376708,0.0422151329988932,0,NA,0.60736229658615,0.0345969677485215,-0.004285883789484,0.00041452520868171,0.000741899316657802,2.37220981893478e-05,-15734.5400312935,-16390.1967346395,0.0400029794615155,TRUE,NA
"swissmetro","CVAE_conf90",4,4,14919,6351,0.38562091503268,0.331012167687761,-2402.03963472292,-1.12140038969324,0.347756599143977,0.521736696732622,2142,0.109452736318408,0.15547703180212,0.128467153284672,0.595284872298625,0.243765084473049,0.345890410958904,0.389114541023558,0.777597402597403,0.518678938819708,0.759254394172634,0.0462481541067605,0,NA,0.738310358808443,0.0371187054576523,-0.00738696104603424,0.000471633411964447,0.000837124449173662,2.62780384546814e-05,-15542.0780191387,-16390.1967346395,0.0517454872099506,TRUE,NA
"swissmetro","CVAE_conf90",5,0,14916,6348,0.372549019607843,0.32191331469255,-2446.16449224008,-1.14200022980396,0.345365863599292,0.536377821242131,2142,0.102449888641425,0.163120567375887,0.125854993160055,0.591489361702128,0.223472668810289,0.32438739789965,0.387571545380213,0.769480519480519,0.515497553017945,0.812379993299708,0.0482854532659786,0,NA,0.790421550124035,0.0384393466926199,-0.00783721850816757,0.000488553100870399,0.000877311249527752,2.60961855028907e-05,-15461.8291934036,-16386.9008977735,0.056451900828645,TRUE,NA
"swissmetro","CVAE_conf90",5,1,14919,6351,0.403361344537815,0.345645767254657,-2359.02966528746,-1.10132103888304,0.349983980777559,0.515144652200029,2142,0.114634146341463,0.166077738515901,0.135642135642136,0.624737945492662,0.239742558326629,0.346511627906977,0.413545816733068,0.842532467532468,0.554783538214858,0.635839111962502,0.0439454018906947,0,NA,0.650944230619415,0.0348788032232461,-0.0057608657748038,0.000436965252235621,0.000770643141902776,2.39502526316185e-05,-15668.3880060085,-16390.1967346395,0.044039052143011,TRUE,NA
"swissmetro","CVAE_conf90",5,2,14919,6351,0.397759103641457,0.347969003208336,-2388.09254570598,-1.11488914365359,0.352277939962646,0.525788116082721,2142,0.126760563380282,0.190812720848057,0.152327221438646,0.630681818181818,0.267900241351569,0.376058723884811,0.391414141414141,0.75487012987013,0.515521064301552,0.787667041465397,0.0452825092617853,0,NA,0.750059763708535,0.0370495593715336,-0.00775590796671118,0.000450906062532712,0.000792964255775931,2.4020518439869e-05,-15547.333781573,-16390.1967346395,0.051424822210045,TRUE,NA
"swissmetro","CVAE_conf90",5,3,14919,6351,0.376283846872082,0.317343065240583,-2393.7502254411,-1.11753045071947,0.347470073178159,0.532180172123699,2142,0.103896103896104,0.141342756183746,0.119760479041916,0.576576576576577,0.205953338696702,0.303497332542976,0.388423457730388,0.827922077922078,0.528771384136859,0.692917826337521,0.046087067861111,0,NA,0.716109445693123,0.0370773447353481,-0.00641935211597735,0.000462838270772391,0.000784495288286876,2.36173674246692e-05,-15611.5762207503,-16390.1967346395,0.0475052573495767,TRUE,NA
"swissmetro","CVAE_conf90",5,4,14919,6351,0.411764705882353,0.355645055271886,-2394.23645840891,-1.11775745023759,0.353793642158929,0.524844538141541,2142,0.131016042780749,0.173144876325088,0.149162861491629,0.644524236983842,0.288817377312953,0.398888888888889,0.391412056151941,0.769480519480519,0.51888341543514,0.823521096286106,0.0463581927205745,0,NA,0.773256374357681,0.0376368519255406,-0.00821285143423807,0.000468061825825436,0.000828419962296392,2.52205020441486e-05,-15501.0307496366,-16390.1967346395,0.0542498665146439,TRUE,NA
"swissmetro","CVAE_conf90",6,0,14916,6348,0.395891690009337,0.334759381491028,-2394.12686435432,-1.1177062858797,0.348662817687364,0.526775391820218,2142,0.119444444444444,0.152482269503546,0.133956386292835,0.614879649890591,0.22588424437299,0.330393885949442,0.395471698113208,0.850649350649351,0.539927872230809,0.700225137677888,0.0460861377498048,0,NA,0.728206862830218,0.0369876129207364,-0.00645946520170461,0.000463813628016731,0.000828223582779967,2.46319115061136e-05,-15554.1908030373,-16386.9008977735,0.0508155934994019,TRUE,NA
"swissmetro","CVAE_conf90",6,1,14919,6351,0.405695611577965,0.342373916863408,-2389.25676358483,-1.11543266273801,0.352830805461424,0.526194933074098,2142,0.074245939675174,0.113074204946996,0.0896358543417367,0.654275092936803,0.283185840707965,0.39528354856822,0.413469735720375,0.787337662337662,0.542202347680268,0.795047260859437,0.0453766464863204,0,NA,0.756906407105212,0.0372078284103694,-0.00778244111556447,0.000447173026096657,0.000810711109892608,2.45544108249252e-05,-15533.251382124,-16390.1967346395,0.0522840186966393,TRUE,NA
"swissmetro","CVAE_conf90",6,2,14919,6351,0.380018674136321,0.335302548198939,-2407.96983855877,-1.12416892556432,0.347512562744325,0.529716790297939,2142,0.135135135135135,0.212014134275618,0.165061898211829,0.591489361702128,0.223652453740949,0.324576765907764,0.387622149837134,0.772727272727273,0.516268980477223,0.74747572264471,0.0451526375428187,0,NA,0.728114050096283,0.0367826727748205,-0.00715319972265561,0.000449158370445443,0.000804605033902147,2.51187748280221e-05,-15586.3530532528,-16390.1967346395,0.0490441752714211,TRUE,NA
"swissmetro","CVAE_conf90",6,3,14919,6351,0.377217553688142,0.311005727546707,-2384.35680832161,-1.11314510192419,0.346058181664112,0.533668491482709,2142,0.106382978723404,0.123674911660777,0.11437908496732,0.593137254901961,0.194690265486726,0.293155663234403,0.377935943060498,0.862012987012987,0.525482434438397,0.621847628889677,0.0447799006839487,0,NA,0.668296041542012,0.0362886740988723,-0.00558579110444222,0.000444668993826359,0.000759654866860728,2.38353332213021e-05,-15683.7969219339,-16390.1967346395,0.0430989221265828,TRUE,NA
"swissmetro","CVAE_conf90",6,4,14919,6351,0.378618113912232,0.319761937204148,-2390.97631576381,-1.11623544153306,0.348125181444156,0.527575133289133,2142,0.121468926553672,0.151943462897526,0.135007849293564,0.598591549295775,0.205148833467418,0.30557219892151,0.376651982378855,0.832792207792208,0.518705763397371,0.64173175046578,0.0442919131504295,0,NA,0.696002904739674,0.0361274851991739,-0.0057506840525128,0.000442338120338621,0.00081101424580792,2.41918488772527e-05,-15614.4090957515,-16390.1967346395,0.0473324177524019,TRUE,NA
"swissmetro","CVAE_conf90",7,0,14916,6348,0.38655462184874,0.328892808776147,-2398.19812580567,-1.11960696816325,0.349226868708815,0.526298326159742,2142,0.113989637305699,0.156028368794326,0.131736526946108,0.610132158590308,0.222668810289389,0.326266195524146,0.389400921658986,0.823051948051948,0.528675703858186,0.693690148392482,0.0436761410550807,0,NA,0.712796559725078,0.0360809800717045,-0.00640813588317954,0.000427241141861349,0.000830961832837939,2.52168293065602e-05,-15582.5487775374,-16386.9008977735,0.0490850664963399,TRUE,NA
"swissmetro","CVAE_conf90",7,1,14919,6351,0.395424836601307,0.336068504420204,-2395.64126907175,-1.11841329088317,0.349586642417028,0.533649373449867,2142,0.120218579234973,0.15547703180212,0.135593220338983,0.617834394904459,0.234111021721641,0.339556592765461,0.392337164750958,0.831168831168831,0.533055700156169,0.728452279808897,0.0468194006956817,0,NA,0.74207084892461,0.0377328996458014,-0.00690483052190023,0.000472963172081117,0.00080584269448285,2.45578530896492e-05,-15573.7428881687,-16390.1967346395,0.0498135476766597,TRUE,NA
"swissmetro","CVAE_conf90",7,2,14919,6351,0.388888888888889,0.335441293448874,-2376.31926773699,-1.10939274871008,0.349439128691074,0.528541320655607,2142,0.130102040816327,0.180212014134276,0.151111111111111,0.610503282275711,0.224456958970233,0.328235294117647,0.389017788089714,0.816558441558442,0.526977475117863,0.700624925414865,0.045772887572186,0,NA,0.712774868339588,0.0367011773879439,-0.00648454744726282,0.000457702225311364,0.00079995564873553,2.4837487403403e-05,-15599.0597249045,-16390.1967346395,0.0482689147997258,TRUE,NA
"swissmetro","CVAE_conf90",7,3,14919,6351,0.376283846872082,0.314694710396113,-2408.81172301464,-1.12456196219171,0.345913274621151,0.532632703014275,2142,0.0883838383838384,0.123674911660777,0.103092783505155,0.586907449209932,0.209171359613837,0.308422301304864,0.392171910974674,0.829545454545455,0.532569046378322,0.710547167693838,0.0468707470891052,0,NA,0.719586498047401,0.0369038758666148,-0.0065764387675504,0.000467600405969106,0.000843776563831644,2.58637910790863e-05,-15561.9475340858,-16390.1967346395,0.0505332067676334,TRUE,NA
"swissmetro","CVAE_conf90",7,4,14919,6351,0.398225957049486,0.345710793281126,-2396.4073096317,-1.11877091952927,0.351823637461582,0.51806049813628,2142,0.111368909512761,0.169611307420495,0.134453781512605,0.618874773139746,0.274336283185841,0.38015607580825,0.4,0.753246753246753,0.522522522522523,0.798582199878244,0.0454426967322744,0,NA,0.761280107991669,0.0368527047389191,-0.00780419538432863,0.000452013260007088,0.000821368063026699,2.39498733219247e-05,-15500.4265603631,-16390.1967346395,0.0542867293591371,TRUE,NA
"swissmetro","CVAE_conf90",8,0,14916,6348,0.397292250233427,0.342110202101914,-2371.67861505246,-1.10722624418882,0.352524941228783,0.524920620668683,2142,0.126943005181347,0.173758865248227,0.146706586826347,0.624229979466119,0.244372990353698,0.351242056614674,0.392434988179669,0.808441558441558,0.528381962864721,0.719057787311402,0.0460002396197363,0,NA,0.728299826190758,0.037065188506102,-0.00679405271394073,0.000465220125110048,0.000810684855272745,2.439873373183e-05,-15567.6600089122,-16386.9008977735,0.0499936439459817,TRUE,NA
"swissmetro","CVAE_conf90",8,1,14919,6351,0.387488328664799,0.326187017138182,-2377.35239157484,-1.1098750660947,0.34868844218725,0.535136707159043,2142,0.101827676240209,0.137809187279152,0.117117117117117,0.626398210290828,0.225261464199517,0.331360946745562,0.389481707317073,0.829545454545455,0.530082987551867,0.689824384970025,0.0455834722470219,0,NA,0.719077396093872,0.037134467183248,-0.00647854344473801,0.000461464580349519,0.000758884660162986,2.25347296435671e-05,-15607.9534277465,-16390.1967346395,0.0477262914873897,TRUE,NA
"swissmetro","CVAE_conf90",8,2,14919,6351,0.394024276377218,0.346553408557331,-2440.00044852139,-1.13912252498664,0.346936302743211,0.533963088043803,2142,0.141486810551559,0.208480565371025,0.168571428571429,0.618181818181818,0.246178600160901,0.352128883774453,0.389430894308943,0.777597402597403,0.51895991332611,0.803739485936602,0.0460697673744591,0,NA,0.781313375876214,0.0374181823552706,-0.00783856925296136,0.000463884080655234,0.000853865224728428,2.5110480996721e-05,-15480.3911003192,-16390.1967346395,0.0555091344570354,TRUE,NA
"swissmetro","CVAE_conf90",8,3,14919,6351,0.392156862745098,0.341054391185361,-2437.05322989838,-1.13774660592828,0.348239808819491,0.53127751139979,2142,0.124087591240876,0.180212014134276,0.146974063400576,0.603846153846154,0.252614641995173,0.356211003970505,0.392237819983485,0.771103896103896,0.519978106185003,0.83760085532045,0.0472030816024967,0,NA,0.792156887906713,0.0377867872943179,-0.00828118529935293,0.000477345328046151,0.000840894637504451,2.44236742786129e-05,-15464.2070582229,-16390.1967346395,0.0564965565336729,TRUE,NA
"swissmetro","CVAE_conf90",8,4,14919,6351,0.38515406162465,0.31647800362259,-2351.36163975379,-1.09774119502978,0.350511361855258,0.515137534745427,2142,0.0796703296703297,0.102473498233216,0.0896445131375579,0.58719646799117,0.213998390989541,0.313679245283019,0.4,0.86038961038961,0.546110252447192,0.593896545091558,0.0429361196182647,0,NA,0.636123233770301,0.0352151667563091,-0.00525967551394856,0.000414175700690371,0.000759396123869724,2.47200945705629e-05,-15716.5542691263,-16390.1967346395,0.0411003282278841,TRUE,NA
"swissmetro","CVAE_conf90",9,0,14916,6348,0.402427637721755,0.34001495609314,-2388.58507428146,-1.1151190822976,0.353433285879104,0.529439162971599,2142,0.103359173126615,0.141843971631206,0.119581464872945,0.658174097664543,0.2491961414791,0.361516034985423,0.398753894080997,0.831168831168831,0.538947368421053,0.763144764046439,0.0454627565533206,0,NA,0.768243906281253,0.0377854045254368,-0.00739357296989144,0.00045442619560495,0.000842418612905505,2.52210458150789e-05,-15514.9701720384,-16386.9008977735,0.0532090070706158,TRUE,NA
"swissmetro","CVAE_conf90",9,1,14919,6351,0.390289449112979,0.339797695041118,-2395.97693752648,-1.11856999884523,0.349835906208685,0.53467432421393,2142,0.134803921568627,0.19434628975265,0.159189580318379,0.617204301075269,0.230893000804505,0.336065573770492,0.389282899921198,0.801948051948052,0.524137931034483,0.759965992519789,0.0475829844170503,0,NA,0.749610830509625,0.0375540758508025,-0.00721052236424787,0.000482417161733562,0.000810404840707947,2.36812071028478e-05,-15537.4519967908,-16390.1967346395,0.0520277304571041,TRUE,NA
"swissmetro","CVAE_conf90",9,2,14919,6351,0.396825396825397,0.342992504887734,-2397.71010199888,-1.11937913258584,0.350613552597549,0.515851558130346,2142,0.109302325581395,0.166077738515901,0.131837307152875,0.603846153846154,0.252614641995173,0.356211003970505,0.410234899328859,0.793831168831169,0.540929203539823,0.748065460686349,0.0451048638129929,0,NA,0.734982830869795,0.0369175894851063,-0.007216498505206,0.000449355143156751,0.000826567326821839,2.5549256482287e-05,-15567.9581527025,-16390.1967346395,0.0501664864216868,TRUE,NA
"swissmetro","CVAE_conf90",9,3,14919,6351,0.398692810457516,0.346563042224167,-2405.91929396443,-1.12321162183213,0.349307273543288,0.521085677341153,2142,0.11368909512761,0.173144876325088,0.137254901960784,0.622262773722628,0.274336283185841,0.380792853154662,0.398968185726569,0.753246753246753,0.521641371557055,0.798578793707255,0.04657376349016,0,NA,0.753129165926221,0.0374801025919637,-0.00798448414660886,0.000475963836133177,0.000826474441512754,2.61725144954405e-05,-15536.3613671104,-16390.1967346395,0.0520942720427858,TRUE,NA
"swissmetro","CVAE_conf90",9,4,14919,6351,0.388422035480859,0.330449605998152,-2380.70558604048,-1.11144051635877,0.348667835584701,0.524919028684374,2142,0.114973262032086,0.151943462897526,0.13089802130898,0.597916666666667,0.230893000804505,0.333139872315728,0.389751552795031,0.814935064935065,0.527310924369748,0.687052843103089,0.0450563222402117,0,NA,0.702884474348674,0.03643206556118,-0.00643599913222781,0.000457744832230661,0.000814440689604382,2.57884624581219e-05,-15607.8939613972,-16390.1967346395,0.0477299196530705,TRUE,NA
"swissmetro","CVAE_conf95",0,0,14916,6348,0.392156862745098,0.343167635699741,-2434.60028627887,-1.13660144083981,0.350089395747183,0.523971989682833,2142,0.119909502262443,0.187943262411348,0.146408839779006,0.609942638623327,0.256430868167203,0.361063950198076,0.397621070518267,0.75974025974026,0.522030117122142,0.821008293568227,0.0441763697472595,0,NA,0.777008139665259,0.0369772131469678,-0.00805521517179727,0.00042954257763202,0.000866806689683505,2.61955727638093e-05,-15483.5845654509,-16386.9008977735,0.0551242933583241,TRUE,NA
"swissmetro","CVAE_conf95",0,1,14919,6351,0.372549019607843,0.315573027735802,-2380.81121440182,-1.11148982931925,0.34593833465252,0.528911600207311,2142,0.122615803814714,0.159010600706714,0.138461538461538,0.57487922705314,0.19147224456959,0.287266143633072,0.378398236590742,0.836038961038961,0.520991401112797,0.604609611992601,0.0438766401030418,0,NA,0.647951543994111,0.0353130615809329,-0.00539380604192214,0.000438499097985493,0.000766799718444863,2.41080091435353e-05,-15683.8418611159,-16390.1967346395,0.0430961802935991,TRUE,NA
"swissmetro","CVAE_conf95",0,2,14919,6351,0.387955182072829,0.323495096074706,-2388.76250555748,-1.1152019166935,0.34730833881402,0.523312489409138,2142,0.0997067448680352,0.120141342756184,0.108974358974359,0.605316973415133,0.238133547868061,0.341801385681293,0.381859756097561,0.813311688311688,0.519709543568465,0.686801037878844,0.0456414433005677,0,NA,0.689623246988087,0.0362715396983036,-0.00642616938431541,0.000457399853035289,0.000767158158668139,2.35449455065413e-05,-15639.1209912604,-16390.1967346395,0.045824693598206,TRUE,NA
"swissmetro","CVAE_conf95",0,3,14919,6351,0.377684407096172,0.312239156275854,-2372.673215453,-1.10769057677544,0.349284297858194,0.53433889797295,2142,0.0943396226415094,0.123674911660777,0.107033639143731,0.638961038961039,0.197908286403862,0.302211302211302,0.380952380952381,0.857142857142857,0.527472527472527,0.611783815422959,0.0438923476378062,0,NA,0.668345013919726,0.0354927159322939,-0.0053884833025169,0.00043482224688441,0.000758937426509105,2.23796663198733e-05,-15657.1345048392,-16390.1967346395,0.0447256516604879,TRUE,NA
"swissmetro","CVAE_conf95",0,4,14919,6351,0.38328664799253,0.31972729328355,-2379.21237247033,-1.11074340451462,0.346344283279855,0.52963227920045,2142,0.116766467065868,0.137809187279152,0.126418152350081,0.587412587412587,0.202735317779566,0.301435406698565,0.384336475707034,0.86038961038961,0.531328320802005,0.620545606610352,0.044028401644722,0,NA,0.664057621608098,0.03558072700561,-0.00550907232104886,0.000430295051345232,0.00076767944491007,2.3887284261215e-05,-15664.3079089112,-16390.1967346395,0.044287987354917,TRUE,NA
"swissmetro","CVAE_conf95",1,0,14916,6348,0.391690009337068,0.331589686598184,-2422.75303193491,-1.13107050977354,0.34871486245591,0.525007380268633,2142,0.102631578947368,0.138297872340426,0.117824773413897,0.597222222222222,0.241961414790997,0.344393592677346,0.396661367249603,0.810064935064935,0.532550693703308,0.763502169234826,0.0455360505012268,0,NA,0.755346598509574,0.037146647738949,-0.00731341286622059,0.000455837959583366,0.000863964351987649,2.61009453048317e-05,-15519.7320605117,-16386.9008977735,0.052918415914729,TRUE,NA
"swissmetro","CVAE_conf95",1,1,14919,6351,0.403828197945845,0.343929491937522,-2348.15358092721,-1.09624350183343,0.355294456780005,0.512029730110156,2142,0.100244498777506,0.144876325088339,0.11849710982659,0.62109375,0.255832662912309,0.362393162393162,0.414414414414414,0.821428571428571,0.550898203592814,0.725093240781825,0.0461939247282719,0,NA,0.723889960524181,0.0373054802187176,-0.00706229587488308,0.00047456939191877,0.000839373852200839,2.7166229180196e-05,-15571.7112193811,-16390.1967346395,0.0499375040159599,TRUE,NA
"swissmetro","CVAE_conf95",1,2,14919,6351,0.38608776844071,0.332962739838148,-2409.01884911874,-1.1246586597193,0.347812654192198,0.531651846080901,2142,0.118226600985222,0.169611307420495,0.13933236574746,0.621338912133891,0.238938053097345,0.345148169668797,0.383147853736089,0.782467532467532,0.514407684098186,0.758629083702109,0.0456310695062782,0,NA,0.750378770719048,0.0373006491809744,-0.00726100710191375,0.000453689871521452,0.000814793931032122,2.433410477047e-05,-15542.6813389769,-16390.1967346395,0.0517086774115102,TRUE,NA
"swissmetro","CVAE_conf95",1,3,14919,6351,0.392156862745098,0.331125386601928,-2407.72889198696,-1.12405643883612,0.347374126746837,0.533972215497299,2142,0.115702479338843,0.148409893992933,0.130030959752322,0.628635346756152,0.226065969428801,0.332544378698225,0.388138138138138,0.839285714285714,0.530800821355236,0.699302763445989,0.0452703739770654,0,NA,0.729929250635296,0.0367266862379679,-0.00646886214848703,0.000454458790149527,0.000780585971711968,2.23691236679071e-05,-15590.666906906,-16390.1967346395,0.0487809780857479,TRUE,NA
"swissmetro","CVAE_conf95",1,4,14919,6351,0.38562091503268,0.339212377111151,-2381.44821512288,-1.11178721527679,0.350790238672762,0.531017501846711,2142,0.123620309050773,0.197879858657244,0.152173913043478,0.606361829025845,0.245374094931617,0.349369988545246,0.392074198988196,0.75487012987013,0.516093229744728,0.783437498428091,0.0467900638347888,0,NA,0.742346301020158,0.0372446454863852,-0.00764893412913502,0.000473374470538596,0.000790107454002634,2.40827257402268e-05,-15546.0849412742,-16390.1967346395,0.0515010165546921,TRUE,NA
"swissmetro","CVAE_conf95",2,0,14916,6348,0.394491129785247,0.338306959982856,-2386.62449978187,-1.11420378141077,0.348417100547124,0.537241685432463,2142,0.126262626262626,0.177304964539007,0.147492625368732,0.63448275862069,0.221864951768489,0.328767123287671,0.395881006864989,0.842532467532468,0.538661131292164,0.699154193747556,0.046722178213749,0,NA,0.71934494350372,0.0371208928417526,-0.0063688905899753,0.00046599080229937,0.00080262838245309,2.43673126752948e-05,-15585.042564919,-16386.9008977735,0.0489328847386556,TRUE,NA
"swissmetro","CVAE_conf95",2,1,14919,6351,0.38562091503268,0.327425138677529,-2369.16697087486,-1.10605367454475,0.350365221561114,0.52860975686616,2142,0.105793450881612,0.148409893992933,0.123529411764706,0.605664488017429,0.223652453740949,0.326674500587544,0.393468118195956,0.821428571428571,0.532071503680337,0.697869257977734,0.0448332270190237,0,NA,0.706413717253341,0.0366845325809257,-0.00657318314417601,0.000448351065308544,0.000769400801214283,2.39860615059458e-05,-15627.9117471005,-16390.1967346395,0.0465085929034661,TRUE,NA
"swissmetro","CVAE_conf95",2,2,14919,6351,0.378618113912232,0.325210009500116,-2459.94074014823,-1.14843171808974,0.34556294595664,0.523936115643665,2142,0.105911330049261,0.151943462897526,0.124818577648766,0.577519379844961,0.239742558326629,0.33882888004548,0.385245901639344,0.762987012987013,0.5119825708061,0.796436930075494,0.0462803698551908,0,NA,0.775646025991541,0.0369993664595622,-0.00758709412350693,0.000462628123178817,0.000899223132221773,2.5864243572005e-05,-15455.9638583842,-16390.1967346395,0.0569994913045099,TRUE,NA
"swissmetro","CVAE_conf95",2,3,14919,6351,0.393090569561158,0.334237268520943,-2374.26890415187,-1.10843552948267,0.351072647301508,0.523960224960458,2142,0.0962962962962963,0.137809187279152,0.113372093023256,0.614785992217899,0.254223652453741,0.359704040978941,0.398201144726083,0.790584415584416,0.529635671560631,0.737571496503183,0.0469231616170236,0,NA,0.724364496677728,0.0374490261394168,-0.00715601219995758,0.000478738650307538,0.000779627776736587,2.4154171305709e-05,-15594.5456089907,-16390.1967346395,0.0485443304025296,TRUE,NA
"swissmetro","CVAE_conf95",2,4,14919,6351,0.389822595704949,0.338382068108736,-2384.37559146621,-1.11315387089926,0.351205330031287,0.525911618394037,2142,0.123222748815166,0.183745583038869,0.147517730496454,0.625,0.237329042638777,0.34402332361516,0.391025641025641,0.792207792207792,0.523605150214592,0.738593019270272,0.0439319898435209,0,NA,0.726478861471713,0.0365112912460582,-0.00710006178463706,0.000432119883271792,0.000786301260008818,2.38703437360417e-05,-15596.9495360219,-16390.1967346395,0.0483976618133657,TRUE,NA
"swissmetro","CVAE_conf95",3,0,14916,6348,0.396358543417367,0.339587144603474,-2397.28964806559,-1.11918284223417,0.349788755855795,0.534578461238633,2142,0.116455696202532,0.163120567375887,0.13589364844904,0.616016427104723,0.241157556270096,0.346620450606586,0.399206349206349,0.816558441558442,0.536247334754797,0.775709274406269,0.0467394964170866,0,NA,0.760411056723999,0.0379056597735177,-0.00758285651567751,0.000474439629001618,0.000822038517620756,2.52825903231947e-05,-15529.8512279942,-16386.9008977735,0.0523009002816244,TRUE,NA
